id	name	start	end	features	dedicated_urls	score
77677	GALA Hidden Treasure Quest	2025-12-09 00:00:00	2025-12-14 23:59:59	task,game,rank,reward		6
77686	Holiday Topspin	2025-12-13 23:59:59	2026-01-04 00:00:00	lottery,game,collection,stage,rank,reward		6
77687	TESTING	2025-12-08 11:30:00	2025-12-14 00:00:00	shop,growth,game,group,rank,reward		6
77699	🪙 El Regalo Áureo	2025-12-09 00:00:00	2025-12-14 00:00:00	lottery,collection,stage,rank,recharge,reward		6
77724	Holiday Spin Rush	2025-12-15 00:00:00	2025-12-28 23:59:59	lottery,growth,game,group,rank,reward		6
77760	PRE SVIP Event Draft	2025-12-18 00:00:00	2025-12-25 00:00:00	task,growth,collection,recharge,reward		6
77773	Prêmio de Recarga 💲 e 💎 Enviados - Dezembro! 🎊	2025-12-10 16:44:03	2026-01-01 18:11:46	growth,game,rank,reward	https://static-fed.bigolive.tv/live/pages/bigolive/svip/index.html	6
77794	Family Holiday Giveaway	2025-12-24 00:00:00	2026-01-02 23:59:59	lottery,collection,group,rank,reward		6
77797	🏆 How Well Do You Know Family Prestige? 🏆 - 12/19	2025-12-19 00:00:00	2025-12-26 00:00:00	task,growth,group,rank,recharge,reward		6
77844	PRE SVIP Exclusive Event: Level UP!	2025-12-24 00:00:00	2025-12-29 00:00:00	lottery,growth,rank,recharge,reward		6
77877	¡Cada 10 Minutos, un Premio! Dec	2025-12-11 22:00:00	2025-12-22 23:59:59	lottery,game,collection,stage,rank,reward		6
77900	Host Christmas Bash-Dec	2025-12-15 00:00:00	2025-12-25 23:59:59	task,lottery,game,rank,reward		6
77926	FRBE - Goal Guess 202512 ⚽️	2025-12-12 18:25:46	2026-01-01 00:00:00	task,game,stage,group,rank,recharge		6
77936	Malaysia & SG Regional Awards 2025	2025-12-15 00:00:00	2025-12-31 23:59:59	lottery,collection,group,rank,reward		6
77948	⚔️Custom Gift Special Battle⚔️ - Indonesia	2025-12-23 00:00:00	2025-12-29 00:00:00	task,lottery,game,group,rank,reward		6
77979	🎄 𝟗 𝐃𝐚𝐲𝐬 𝐨𝐟 𝐂𝐡𝐫𝐢𝐬𝐭𝐦𝐚𝐬 𝐃𝐢𝐚𝐦𝐨𝐧𝐝𝐬: 𝐑𝐞𝐜𝐡𝐚𝐫𝐠𝐞 𝐄𝐯𝐞𝐧𝐭 💎	2025-12-24 00:00:00	2026-01-01 23:59:59	task,growth,stage,rank,recharge		6
78008	Christmas Live Fest 2025 12.16draft	2025-12-16 04:00:00	2025-12-26 00:00:00	task,game,group,rank,reward		6
78021	TH🎁Lucky Christmas Eve's 20-26 Dec 25🎁	2025-12-20 00:00:00	2025-12-27 00:00:00	task,growth,rank,reward		6
78089	UK Family Domino Run!	2026-01-14 14:00:00	2026-01-28 23:59:59	shop,game,collection,stage,group,reward		6
78092	UK - 🎄 Christmas Wonderland	2025-12-23 00:00:00	2025-12-31 23:59:59	task,growth,rank,reward		6
78098	December Tycoon Recharge	2025-12-18 00:00:00	2025-12-30 23:59:59	task,growth,rank,recharge,reward		6
78106	BBR - 1222-1228 50% Rebate Flash Hours	2025-12-22 00:00:00	2025-12-28 23:59:59	task,growth,stage,rank,reward		6
78123	Sorteo para CLUB SVIP	2025-12-25 22:48:00	2025-12-31 23:59:59	lottery,game,collection,rank		6
78137	Lucky Gachapon 2026	2026-01-01 00:00:00	2026-01-31 23:59:59	lottery,game,group,rank,reward		6
78159	Throne Seekers – UK Elite Family Challenge (20-30 December)	2025-12-20 00:00:00	2025-12-30 23:59:59	game,group,rank,reward	https://activity.bigo.tv/live/act/act_14587/index.html?area=GB	6
78160	Rising Family Adventure (20-30 December)	2025-12-20 00:00:00	2025-12-30 23:59:59	game,group,rank,recharge,reward		6
78190	새해 첫 SVIP 도전!	2025-12-20 00:00:00	2025-12-26 00:00:00	task,growth,group,recharge,reward		6
78212	Christmas Card collected Game	2025-12-22 00:00:00	2026-01-01 00:00:00	task,game,collection,stage,rank		6
78238	January Recharge Bonanza!	2026-01-10 18:30:00	2026-01-14 23:59:59	lottery,group,rank,recharge,reward		6
78241	Happy Recharge Hour	2026-01-17 00:00:00	2026-01-19 23:59:59	lottery,group,rank,recharge,reward		6
78243	Happy Recharge Hour Part II	2026-01-24 00:00:00	2026-01-26 23:59:59	lottery,shop,rank,recharge,reward		6
78244	ANZ January Dino Run	2026-01-27 14:00:00	2026-01-31 23:59:59	shop,game,collection,rank,recharge,reward		6
78267	U-Hoạt động chào mừng trở lại- 01-31/01	2026-01-01 00:00:00	2026-01-31 23:59:59	lottery,game,collection,rank,recharge,reward		6
78275	Event tự hoàn thưởng 38%	2026-01-01 00:00:00	2026-01-31 23:59:59	task,growth,game,rank,reward		6
78276	Event tự hoàn thưởng 28%	2026-01-01 00:00:00	2026-01-31 23:59:59	task,growth,game,rank,reward		6
78278	Event tự hoàn thưởng 4%	2026-01-01 00:00:00	2026-01-31 23:59:59	task,growth,game,rank,reward		6
78283	Throne Seekers – UK Elite Family Challenge (22-31 December)	2025-12-22 18:00:00	2025-12-31 23:59:59	game,group,rank,reward	https://activity.bigo.tv/live/act/act_14587/index.html?area=GB	6
78290	UK Potential Family Clash (12.22-12.31)	2025-12-22 18:00:00	2025-12-31 23:59:59	game,group,rank,reward	https://activity.bigo.tv/live/act/act_14587/index.html?area=GB	6
78315	Sorteo para CLUB SVIP	2025-12-23 02:47:00	2025-12-31 23:59:59	lottery,game,collection,rank,reward		6
78316	2026 NEW YEAR SPIN	2026-01-05 00:00:00	2026-01-31 23:59:59	lottery,stage,rank,recharge,reward		6
78317	PK Task Blitz	2026-01-01 00:00:00	2026-01-31 23:59:59	task,growth,game,rank,reward		6
78321	USERS-Kickstart Your 2026	2026-01-01 00:00:00	2026-02-01 00:00:00	shop,stage,group,rank,recharge,reward		6
78322	1月官P積分榜	2026-01-01 00:00:00	2026-01-31 23:59:59	game,collection,stage,rank	https://activity.bigo.tv/live/act/act_15180/index.html?compe_id=1764661501610722	6
78348	January Daily Ladder Challenge	2026-01-02 00:00:00	2026-01-31 23:59:59	task,growth,game,rank,reward		6
78350	January Daily Ladder Challenge - B Tier	2026-01-02 00:00:00	2026-01-31 23:59:59	task,growth,game,rank,reward		6
78351	January Daily Ladder Challenge - C Tier	2026-01-02 00:00:00	2026-01-31 23:59:59	task,growth,game,rank,reward		6
78352	January Daily Ladder Challenge - D Tier	2026-01-02 00:00:00	2026-01-31 23:59:59	task,growth,game,rank,reward		6
78353	January Daily Ladder Challenge - New Tier	2026-01-02 00:00:00	2026-01-31 23:59:59	task,growth,game,rank,reward		6
78364	SVIP Recharge Battle - January	2026-01-01 00:00:00	2026-01-31 23:59:59	lottery,game,rank,recharge,reward		6
78367	حدث الكاش باك	2025-12-26 00:00:00	2025-12-30 23:59:59	task,growth,rank,recharge,reward		6
78402	Con Đường Vinh Quang Kỳ 1- 03-09/1	2026-01-03 00:00:00	2026-01-09 23:59:59	lottery,game,collection,rank,recharge,reward		6
78403	U-Con Đường Vinh Quang Kỳ 2	2026-01-11 00:00:00	2026-01-17 23:59:59	lottery,game,collection,rank,recharge,reward		6
78404	U-Con Đường Vinh Quang Kỳ 3	2026-01-18 00:00:00	2026-01-23 23:59:59	lottery,game,collection,rank,recharge,reward		6
78405	U-Con Đường Vinh Quang Kỳ 4	2026-01-24 20:00:00	2026-02-01 15:00:00	lottery,game,collection,rank,recharge,reward		6
78434	BIGO BEAN RUSH - 0101-0103 New Year Kickstart	2026-01-01 00:00:00	2026-01-03 23:59:59	task,lottery,collection,rank,reward		6
78439	New Year's Gifting Program---Dec USCA New Year Event 2025	2025-12-25 16:48:48	2026-01-03 23:59:59	task,growth,rank,reward		6
78441	チャージボーナスDays	2026-01-06 00:00:00	2026-01-08 23:59:59	task,growth,rank,recharge,reward		6
78443	1月新人王決定戦🔰	2026-01-01 00:00:00	2026-01-31 23:59:59	task,growth,game,stage,rank,reward		6
78446	ID-Jan Crazy 24	2026-01-02 00:00:00	2026-01-25 00:00:00	lottery,game,group,rank,recharge,reward		6
78448	ID-New family bonus time	2026-01-19 00:00:00	2026-01-29 23:59:59	lottery,collection,group,rank,recharge,reward		6
78459	PRE SVIP Exclusive Event: SOLO LEVELING	2026-01-24 00:00:00	2026-01-29 23:59:59	lottery,growth,collection,rank,recharge,reward		6
78500	ID- Midnight Dance Party💃 User	2026-01-20 00:00:00	2026-01-25 23:59:59	lottery,collection,stage,rank,recharge,reward		6
78527	Prêmio de Recarga 💲 e 💎 Enviados - Dezembro! 🎊	2025-12-26 16:53:16	2026-01-01 18:11:46	growth,collection,rank,reward	https://static-fed.bigolive.tv/live/pages/bigolive/svip/index.html	6
78617	Sorteo para CLUB SVIP-test	2025-12-29 20:51:00	2025-12-31 23:59:59	lottery,game,collection,rank,reward		6
78619	New Year Blast Off Spin!	2026-01-04 00:00:00	2026-01-15 23:59:59	task,lottery,game,rank,reward		6
78659	ANZ New Year Celebration	2026-01-02 12:00:00	2026-01-02 15:59:59	task,growth,rank,reward		6
78672	Star Streak Bonus	2026-01-03 00:00:00	2026-01-08 23:59:59	task,growth,game,rank,reward		6
78679	Weekend Blaze PK	2026-01-05 00:00:00	2026-01-31 23:59:59	task,growth,game,rank,reward		6
78696	Family New Year Rush	2026-01-01 00:00:00	2026-01-10 23:59:59	lottery,stage,group,rank,reward		6
78710	Camino de Estrellas ✨	2025-12-31 00:00:00	2026-01-31 23:59:59	game,stage,rank,reward	https://static-fed.bigolive.tv/live/pages/bigolive/bigo-Institute/index.html#/detail?id=45	6
78711	Rincón Sorpresa	2026-01-01 00:00:00	2026-01-31 23:59:59	lottery,collection,rank,reward	https://static-fed.bigolive.tv/live/pages/bigolive/anchor-recurit/sign.html	6
78718	FRBE - Défi Quotidien de Dino - 202601	2026-01-01 00:00:00	2026-01-31 23:59:59	lottery,game,collection,rank,recharge,reward		6
78726	Recarga Invernal	2026-01-01 00:00:00	2026-01-03 23:59:59	task,growth,stage,rank,recharge		6
78730	BIGO BEAN RUSH - 0104-0107 Fast Bean Mission	2026-01-04 00:00:00	2026-01-07 23:59:59	task,growth,collection,rank,reward		6
78737	Mission de Récolte-202601	2026-01-05 00:00:00	2026-02-01 00:00:00	task,growth,game,rank,reward		6
78746	F-VÒNG QUAY PHỤC HƯNG GIA TỘC	2026-01-01 00:00:00	2026-01-31 23:59:59	lottery,game,collection,rank,recharge,reward		6
78779	나는 루키팸	2026-01-01 00:00:00	2026-02-01 00:00:00	game,collection,group,rank,recharge,reward		6
78783	패밀리 PK대전	2026-01-10 00:00:00	2026-01-18 00:00:00	game,collection,group,rank,recharge,reward		6
78826	KickAce Rising 2026	2026-01-01 00:00:00	2026-01-31 23:59:59	lottery,game,collection,rank,reward		6
78874	Dia Louco-01/2026	2026-01-01 00:00:00	2026-02-01 00:00:00	task,growth,game,rank,reward		6
78876	Feliz Fim de Semana-01/2026	2026-01-03 00:00:00	2026-01-05 00:00:00	task,growth,game,rank,reward		6
78914	日榜数据_KickAce Bintang Bersinar 2026	2026-01-01 00:00:00	2026-01-31 23:59:59	lottery,collection,rank,reward		6
78943	Family Honor Battle	2026-01-03 00:00:00	2026-01-07 00:00:00	lottery,game,group,rank,recharge,reward		6
78944	Diamond Carnival-DEC	2026-01-09 00:00:00	2026-01-13 00:00:00	lottery,group,rank,recharge,reward		6
78952	Real-Time Data Tracking Leaderboard-January 2026	2026-01-01 00:00:00	2026-02-01 00:00:00	task,game,group,rank,recharge,reward		6
78953	萌龍小幸運	2026-01-22 00:00:00	2026-01-26 23:59:59	lottery,game,collection,rank,recharge,reward		6
78960	Año Nuevo, doble beneficio	2026-01-01 00:00:00	2026-01-08 00:00:00	collection,stage,rank,recharge	https://static-fed.bigolive.tv/live/pages/bigolive/svip/index.html	6
78967	January Recahrge Mania	2026-01-01 00:00:00	2026-01-31 23:59:59	task,growth,rank,recharge,reward		6
78968	ES-desafio svip-202501	2026-01-01 00:00:00	2026-01-31 23:59:59	collection,stage,rank,recharge	https://static-fed.bigolive.tv/live/pages/bigolive/svip/index.html	6
79010	🎑 2-Month-New hosts level up🎑	2026-01-01 00:00:00	2026-02-01 00:00:00	task,lottery,growth,rank,reward		6
79031	User-Host-Agent Rank	2026-01-01 00:00:00	2026-07-31 23:59:59	task,game,group,rank,recharge,reward		6
79036	User-Host-Agent Rank	2026-01-01 00:00:00	2026-07-31 23:59:59	task,game,group,rank,recharge,reward		6
77229	حدث مردود الشحن داخل السعودية Dec	2025-12-01 00:00:00	2025-12-31 23:59:59	task,growth,game,rank,recharge		5
77244	🎄 𝐇𝐨𝐥𝐢𝐝𝐚𝐲 𝐅𝐨𝐫𝐭𝐮𝐧𝐞: 𝐑𝐞𝐜𝐡𝐚𝐫𝐠𝐞 𝐖𝐡𝐞𝐞𝐥 🎅	2025-12-01 00:00:00	2026-01-01 23:59:59	task,lottery,stage,recharge,reward		5
77245	🎅 𝐒𝐞𝐚𝐬𝐨𝐧 𝐨𝐟 𝐒𝐮𝐫𝐩𝐫𝐢𝐬𝐞𝐬: 𝐆𝐢𝐟𝐭𝐢𝐧𝐠 𝐖𝐡𝐞𝐞𝐥 🎁	2025-12-01 00:00:00	2026-01-01 23:59:59	task,lottery,game,stage,reward		5
77282	超時代星團頂流對決	2025-12-01 00:00:00	2025-12-28 23:59:59	lottery,game,collection,rank,reward		5
77303	三面看板佔領	2025-12-01 18:00:00	2025-12-10 23:59:59	lottery,game,collection,rank,reward		5
77320	DINO HoHoHo Registration Form	2025-12-01 01:00:00	2026-01-01 00:00:00	task,collection,group,rank,reward		5
77338	Dec Bigo Orientation	2025-12-01 12:00:00	2025-12-31 23:59:59	task,growth,game,rank,reward		5
77352	The Welcome Kit	2025-12-08 00:00:00	2025-12-31 00:00:00	task,lottery,collection,rank,reward		5
77364	雪人試煉谷	2025-12-01 19:00:00	2025-12-28 23:59:59	lottery,game,collection,rank,reward		5
77377	اليوم الوطني الإماراتي 54  -صناع المحتوي	2025-12-02 00:00:00	2025-12-08 23:59:59	task,growth,game,stage,reward		5
77399	Holiday Bash	2025-12-08 00:00:00	2025-12-19 00:00:00	lottery,game,rank,reward		5
77407	Streamback Payback Host Recall Policy - Dec	2025-12-02 11:30:00	2025-12-31 23:59:59	task,growth,game,rank,reward		5
77414	TH-Family Gala Star 6-13 Dec	2025-12-06 00:00:00	2025-12-14 00:00:00	lottery,collection,group,rank		5
77416	TH- Family Gala Bonus 7-13 DEC	2025-12-07 02:00:00	2025-12-14 00:00:00	lottery,group,rank,recharge		5
77417	配信ナイト★Christmas Carnival(12.19-12.25)	2025-12-19 00:00:00	2025-12-25 23:59:59	lottery,game,rank,reward		5
77424	Chinese&SG Daily Data_5 Days Gift Party🎁	2025-12-03 00:00:00	2025-12-05 23:59:59	task,game,stage,rank,reward		5
77429	BIGO之星	2025-12-05 00:00:00	2025-12-31 23:59:59	lottery,game,collection,rank,reward		5
77435	Catch the Clovers	2026-01-01 00:00:00	2026-01-31 23:59:59	task,lottery,collection,recharge,reward		5
77438	MBS Growth and Retention Reward Program 2026 Q1	2026-01-01 00:00:00	2026-03-31 23:59:59	task,growth,stage,group,reward		5
77461	Future Million Beans Club Auto Rebate - Dec	2025-12-05 00:00:00	2025-12-31 23:59:59	task,growth,rank,reward		5
77472	PINOY FAMILY GALA 2025: LEGEND FAMILY	2025-12-06 00:00:00	2025-12-14 23:59:59	game,group,rank,reward		5
77473	PINOY FAMILY GALA 2025: OVERSEAS FAVORITE FAMILY	2025-12-06 00:00:00	2025-12-14 23:59:59	game,group,rank,reward		5
77475	尊榮周邊轉盤	2025-12-15 00:00:00	2025-12-31 23:59:59	lottery,game,collection,rank,reward		5
77511	Familias recomendadas	2025-12-03 18:17:00	2025-12-17 00:00:00	growth,group	https://static-fed.bigolive.tv/live/pages/bigolive/main-venue-2025-N0x29P/index.html	5
77512	萌新一番賞	2025-12-07 00:00:00	2025-12-31 23:59:59	lottery,game,rank,recharge,reward		5
77519	New Comer Party Dec	2025-12-05 00:00:00	2026-01-01 00:00:00	lottery,game,collection,rank,reward		5
77523	BMBC - Dec	2025-12-05 00:00:00	2025-12-31 23:59:59	task,growth,rank,reward		5
77532	Family GALA 2025 Main match & Regional Final Grand Prize	2025-12-06 00:00:00	2025-12-14 23:59:59	stage,group,rank,reward		5
77544	【極秘】BIGO特別企画 ~あなただけへのチャージボーナス~	2025-12-06 00:00:00	2026-01-01 00:00:00	lottery,game,rank,recharge,reward		5
77550	拳上格鬥賽	2025-12-20 00:00:00	2026-01-01 23:59:59	lottery,growth,rank,recharge,reward		5
77557	المواجهة النارية - العائلات	2026-04-01 00:00:00	2026-04-30 00:00:00	game	https://activity.bigo.tv/live/act/act_15180/index.html?compe_id=1778945919446433|https://activity.bigo.tv/live/act/act_15180/index.html?compe_id=1778946017028476	5
77559	Family Gala Registration Form👑	2025-12-04 20:00:00	2025-12-14 23:59:59	task,game,group,reward		5
77561	愛神見習班	2025-12-11 12:00:00	2025-12-20 23:59:59	lottery,collection,rank,recharge,reward		5
77564	TH-🎉7 golden year Bigo x Razer 12-18 Dec 25🎉	2025-12-12 00:00:00	2025-12-19 00:00:00	lottery,rank,recharge,reward		5
77573	LIVEATHON	2025-12-05 00:00:00	2026-01-01 00:00:00	task,growth,rank,reward		5
77578	Pinoy Family GALA 2025 - FAMILY EVENTS	2025-12-05 11:56:03	2025-12-16 00:00:00	game,group,rank		5
77582	Nepal 1K+ Club Dec	2025-12-05 23:59:59	2025-12-13 23:59:59	lottery,growth,rank,recharge,reward		5
77584	ID-GAME (6-9DEC2025)	2025-12-06 00:00:00	2025-12-10 00:00:00	task,lottery,game,collection,rank		5
77619	Fiesta Lounge	2025-12-08 00:00:00	2026-01-08 00:00:00	lottery,collection,rank,reward		5
77654	🎉 Year End Bonanza 🎉	2025-12-08 13:33:00	2026-01-01 00:00:00	task,growth,group,reward		5
77656	MY December ShopeePay Edition 10% OFF instantly!	2025-12-09 00:00:00	2025-12-31 23:59:59	shop,stage,rank,recharge,reward		5
77660	Juicy-每日等级任务-月榜	2025-12-08 15:20:14	2025-12-13 00:00:00	task,growth,rank,recharge		5
77663	Juicy-抽奖-ALL	2025-12-08 15:55:00	2025-12-13 00:00:00	lottery,game,rank,recharge,reward		5
77664	Merry Xmas & HNY	2025-12-22 00:00:00	2026-01-05 00:00:00	game,rank,reward		5
77665	Juicy-淘汰榜-团体排行榜	2025-12-08 16:05:00	2025-12-13 00:00:00	game,stage,group,rank,recharge		5
77666	🌟Yeni Yayıncı Günlük Bonusu Aralık	2025-12-11 00:00:00	2025-12-24 23:59:59	task,growth,rank,reward		5
77668	閃耀巨蛋看板	2025-12-11 00:00:00	2025-12-20 23:59:59	lottery,game,collection,rank,reward		5
77678	星探大亨	2025-12-09 00:00:00	2025-12-31 23:59:59	lottery,game,collection,rank,reward		5
77693	BIGO LIVE STREAMER SPOTLIGHT	2025-12-09 00:00:00	2025-12-31 23:59:59	task,growth,rank,reward		5
77698	Vuelve a Tu Escenario - Diciembre	2025-12-08 21:30:00	2025-12-31 23:59:59	lottery,game,stage,group,rank		5
77702	Dec Combat Point Tracker	2025-12-09 11:30:00	2025-12-31 00:00:00	game,group,rank,reward		5
77706	BBR - 1215-1218 Flash Speed Bonus	2025-12-15 00:00:00	2025-12-31 23:59:59	task,growth,rank,reward		5
77714	Go！Go! Beat the Past	2025-12-10 00:00:00	2026-01-03 00:00:00	lottery,collection,rank,recharge,reward		5
77718	Svip Treasure- dragon King	2025-12-12 00:00:00	2025-12-16 23:59:59	lottery,game,rank,reward		5
77750	Dino Hunt Challenge	2025-12-15 00:00:00	2025-12-23 23:59:59	task,game,collection,rank,reward		5
77754	Bali Carnival Night （Selection）	2025-12-12 00:00:00	2026-01-01 00:00:00	game,rank,recharge,reward		5
77758	Limited Christmas Border	2025-12-11 00:00:00	2025-12-31 23:59:59	task,growth,game,reward		5
77764	올해의 패밀리 대상	2025-12-19 00:00:00	2025-12-30 00:00:00	lottery,group,rank,reward		5
77767	F-HƯỚNG DẪN ĐUA TỘC CHIẾN GALA 2025	2025-12-10 16:00:00	2025-12-15 00:00:00	group	https://static-fed.bigolive.tv/live/pages/bigolive/annual-festival-family-2025/index.html?lang=vi	5
77778	Семейный Новогодний Мультичат: 25-31 декабря	2025-12-25 00:00:00	2025-12-31 23:59:59	game,stage,group,rank,reward		5
77779	さようなら2025！	2025-12-24 00:00:00	2025-12-28 21:59:59	lottery,game,collection,rank		5
77789	انطلاقة النجوم	2025-12-13 00:00:00	2025-12-22 23:59:59	task,growth,rank,reward		5
77792	DACH SVIP Reise nach Korea	2025-12-16 00:00:00	2025-12-21 23:59:59	rank,recharge	https://static-fed.bigolive.tv/live/pages/bigolive/svip/index.html	5
77793	Portobello Gift Bazaar	2025-12-10 20:46:12	2026-01-01 00:00:00	task,growth,rank,reward		5
77799	December Payday Fiesta	2025-12-15 00:00:00	2025-12-23 23:59:59	task,game,group,rank,reward		5
77836	dhy团播01	2025-12-11 16:10:05	2025-12-13 00:00:00	task,growth,game,rank		5
77837	dhy测试团播02	2025-12-11 16:10:05	2025-12-13 00:00:00	task,growth,game,rank		5
77849	TH-⭐Pick Your Star 13-19 Dec 25⭐	2025-12-13 00:00:00	2025-12-20 00:00:00	lottery,game,group,rank,recharge		5
77854	TH-🎅Christmas Draws 16-20 Dec 25🎄Svip user	2025-12-16 00:00:00	2025-12-21 00:00:00	lottery,collection,rank,recharge		5
77908	Prêmio de Recarga 💲 e 💎 Enviados - Dezembro! 🎊	2025-12-12 17:07:21	2026-01-01 18:11:46	growth,rank,reward	https://static-fed.bigolive.tv/live/pages/bigolive/svip/index.html	5
77913	NEXTステージ 202601	2026-01-01 00:00:00	2026-01-30 23:59:59	lottery,game,stage,rank,reward		5
77916	Prêmio de Recarga 💲 e 💎 Enviados - Dezembro! 🎊	2025-12-12 18:13:28	2026-01-01 18:11:46	growth,rank,reward	https://static-fed.bigolive.tv/live/pages/bigolive/svip/index.html	5
77940	F-GIA TỘC ĐƯỢC YÊU THÍCH NHẤT 2025	2025-12-15 00:00:00	2025-12-19 00:00:00	group,rank,reward	https://activity.bigo.tv/live/act/banner-aggregation2/index.html?id=1592835216	5
77974	SVIP Up Fiesta	2025-12-16 00:00:00	2025-12-31 23:59:59	stage,rank,recharge	https://static-fed.bigolive.tv/live/pages/bigolive/svip/index.html	5
77998	Das Seoul-Gala-Ticket wartet auf dich!	2025-12-16 00:00:00	2025-12-25 23:59:59	game,stage,rank,reward		5
78010	Scoring Sheet - Family Growth Prestige Booster Calendar - Dec	2025-12-15 17:00:00	2025-12-23 00:00:00	task,growth,game,group,rank		5
78026	Xmas Bonanza 🎙	2025-12-24 00:00:00	2026-01-01 23:59:59	task,game,rank,reward		5
78042	اليوم الوطني القطري  -صناع المحتوي	2025-12-18 00:00:00	2025-12-24 23:59:59	task,growth,stage,rank,reward		5
78055	A Festa de Natal	2025-12-17 08:59:59	2026-12-04 23:59:59	lottery,rank,recharge,reward		5
78058	KickAce Bintang Bersinar 2026	2026-01-01 00:00:00	2026-01-31 23:59:59	lottery,collection,rank,reward		5
78069	Xmas Bonanza! 🎤	2025-12-24 00:00:00	2026-01-01 23:59:59	task,game,rank,reward		5
78085	Event hoàn thưởng tháng 1	2025-12-21 00:00:00	2026-01-31 23:59:59		https://static-fed.bigolive.tv/live/pages/bigolive/act-49334/index.html#/apply49334/1938|https://static-fed.bigolive.tv/live/pages/bigolive/act-49334/index.html#/apply49334/1939|https://static-fed.bigolive.tv/live/pages/bigolive/act-49334/index.html#/apply49334/1940|https://static-fed.bigolive.tv/live/pages/bigolive/act-49334/index.html#/apply49334/1941|https://static-fed.bigolive.tv/live/pages/bigolive/act-49334/index.html#/apply49334/1942|https://static-fed.bigolive.tv/live/pages/bigolive/act-49334/index.html#/apply49334/1943	5
78100	НОВОГОДНЯЯ ЛОТЕРЕЯ ДЛЯ BIGOSTARS	2025-12-18 02:11:00	2026-01-03 05:00:00	lottery,game,group,rank,reward		5
78101	PH Easy Daily Agency Leaderboard (Dec 24-31)	2025-12-24 00:00:00	2026-01-08 23:59:59	task,game,group,rank,reward		5
78115	TH-📢Top up get 30% back 19-25 Dec 25📢	2025-12-19 00:00:00	2025-12-26 00:00:00	task,growth,rank,recharge,reward		5
78117	TH-Family Member Ambassador 23-29 Dec	2025-12-23 00:00:00	2025-12-30 00:00:00	task,growth,group,rank,recharge		5
78138	Welcome back gamers	2026-01-01 00:00:00	2026-01-31 23:59:59	lottery,game,rank,reward		5
78168	1月全面開播	2026-01-01 18:00:00	2026-01-31 23:59:59	lottery,game,collection,rank,reward		5
78180	ANZ BUY 100 GET 50🎁	2025-12-20 00:00:00	2025-12-25 23:59:59	task,growth,rank,recharge,reward		5
78189	F-ĐẠI TIỆC NĂM MỚI	2025-12-27 00:00:00	2026-01-02 00:00:00	group,rank	https://activity.bigo.tv/live/act/banner-aggregation2/index.html?id=1592835216	5
78191	I-IDOL THỰC CHIẾN K4T12	2025-12-20 00:00:00	2026-01-01 23:59:59	game,rank,reward	https://static-fed.bigolive.tv/live/pages/bigolive/act-49334/index.html#/apply49334/1945	5
78220	New Year DJ Fest	2025-12-20 00:00:00	2026-01-05 00:00:00	lottery,collection,rank,reward		5
78237	Festa de Verão	2025-12-22 12:59:59	2026-12-21 23:59:59	lottery,rank,recharge,reward		5
78269	Agent GALA	2025-12-26 00:00:00	2026-01-11 23:59:59	game,group,rank,reward		5
78273	Event tự hoàn thưởng 42%	2026-01-01 00:00:00	2026-01-31 23:59:59	task,growth,rank,reward		5
78274	Event tự hoàn thưởng 32%	2026-01-01 00:00:00	2026-01-31 23:59:59	task,growth,rank,reward		5
78277	Event tự hoàn thưởng 6%	2026-01-01 00:00:00	2026-01-31 23:59:59	task,growth,rank,reward		5
78279	Event tự hoàn thưởng 10%	2026-01-01 00:00:00	2026-01-31 23:59:59	task,growth,rank,reward		5
78288	Rising Family Adventure (22-31 December)	2025-12-22 18:00:00	2025-12-31 23:59:59	game,group,rank,reward		5
78300	Scoring Sheet - Family Growth Prestige Booster Calendar - Dec P2	2025-12-22 16:00:00	2025-12-31 00:00:00	task,growth,game,group,rank		5
78302	Operation Nulla	2026-01-01 00:00:00	2026-01-31 23:59:59	task,shop,collection,rank,recharge		5
78318	USERS-Conquer Milestones  2026	2026-01-01 00:00:00	2026-02-01 00:00:00	game,stage,rank,recharge,reward		5
78340	JAN | 🥂 2026 Is Better With You Back	2026-01-05 12:00:00	2026-01-31 23:59:59	lottery,stage,rank,recharge,reward		5
78341	JAN | ✨ Spin the Board with Every Gift	2026-01-05 12:00:00	2026-01-31 23:59:59	lottery,game,stage,rank,reward		5
78342	Prêmio de Recarga 💲 e 💎 Enviados - Dezembro! 🎊	2025-12-23 17:49:05	2026-01-01 18:11:46	growth,rank,reward	https://static-fed.bigolive.tv/live/pages/bigolive/svip/index.html	5
78360	HEB 女神戰	2026-01-01 18:00:00	2026-01-10 23:59:59	lottery,shop,collection,rank,reward		5
78376	TH - Family Boosting 1-29 Jan	2026-01-01 00:00:00	2026-01-30 00:00:00	group,rank,reward	https://static-fed.bigolive.tv/live/pages/bigolive/act-39011/index.html	5
78391	ANZ BOXING DAY	2025-12-26 14:00:00	2025-12-26 17:59:59	task,growth,rank,reward		5
78400	SVIP限定！ ルーレットチャレンジ後半期（1月）	2026-01-15 00:00:00	2026-01-31 23:59:59	lottery,game,rank,recharge,reward		5
78422	Go！Go！Beat the past！	2026-01-02 00:00:00	2026-02-01 00:00:00	lottery,game,collection,rank,recharge		5
78428	Prêmio de Recarga 💲 e 💎 Enviados - Dezembro! 🎊	2025-12-24 21:25:32	2026-01-01 18:11:46	growth,rank,reward	https://static-fed.bigolive.tv/live/pages/bigolive/svip/index.html	5
